folder,checknum,Test_Sensitivity,Test_NPV
8f12b0a2,000001,0.0,0.7647058823529411
8f12b0a2,000009,0.0,0.7720588235294118
8f12b0a2,000003,1.0,
8f12b0a2,000004,1.0,
8f12b0a2,000000,1.0,
8f12b0a2,000007,0.0,0.7794117647058824
f59e10e1,000006,1.0,1.0
f59e10e1,000001,0.0,0.7647058823529411
f59e10e1,000005,1.0,
f59e10e1,000002,0.0,0.7757352941176471
f59e10e1,000008,0.0,0.7794117647058824
f59e10e1,000000,0.0,0.8014705882352942
f59e10e1,000007,1.0,
f59e10e1,000009,1.0,
f59e10e1,000003,1.0,
f59e10e1,000004,1.0,
d005d3f5,000006,0.0,0.7573529411764706
d005d3f5,000001,1.0,
d005d3f5,000005,1.0,
d005d3f5,000008,0.0,0.7794117647058824
d005d3f5,000002,1.0,
d005d3f5,000000,0.0,0.8014705882352942
d005d3f5,000007,1.0,
d005d3f5,000003,1.0,
d005d3f5,000009,1.0,
d005d3f5,000004,1.0,
de9ed6a1,000000,0.0,0.8014705882352942
de9ed6a1,000007,0.0,0.7794117647058824
de9ed6a1,000009,0.0,0.7720588235294118
de9ed6a1,000003,0.0,0.7536764705882353
de9ed6a1,000004,0.0,0.7867647058823529
de9ed6a1,000006,0.0,0.7573529411764706
de9ed6a1,000001,0.0,0.7647058823529411
de9ed6a1,000005,0.0,0.7977941176470589
de9ed6a1,000002,0.0,0.7757352941176471
de9ed6a1,000008,0.0,0.7794117647058824
c09bdc4a,000004,0.0,0.7867647058823529
c09bdc4a,000003,1.0,
c09bdc4a,000009,0.0,0.7720588235294118
c09bdc4a,000007,1.0,
c09bdc4a,000000,0.0,0.8014705882352942
c09bdc4a,000008,0.0,0.7794117647058824
c09bdc4a,000002,0.0,0.7757352941176471
c09bdc4a,000005,0.0,0.7977941176470589
c09bdc4a,000001,0.0,0.7647058823529411
c09bdc4a,000006,0.0,0.7573529411764706
0cc5174b,000005,0.0,0.7977941176470589
0cc5174b,000002,1.0,
0cc5174b,000008,1.0,
0cc5174b,000006,1.0,1.0
0cc5174b,000001,0.0,0.7647058823529411
0cc5174b,000009,0.0,0.7720588235294118
0cc5174b,000003,1.0,
0cc5174b,000004,1.0,
0cc5174b,000000,0.0,0.8014705882352942
0cc5174b,000007,1.0,
0e526b84,000004,0.0,0.7867647058823529
0e526b84,000003,0.0,0.7536764705882353
0e526b84,000009,1.0,
0e526b84,000007,0.0,0.7794117647058824
0e526b84,000000,0.0,0.8014705882352942
0e526b84,000008,0.0,0.7794117647058824
0e526b84,000002,1.0,
0e526b84,000005,0.0,0.7955390334572491
0e526b84,000001,0.0625,0.7727272727272727
0e526b84,000006,0.0,0.7573529411764706
0ffdf0f2,000000,0.3148148148148148,0.8355555555555556
0ffdf0f2,000007,0.0,0.7794117647058824
0ffdf0f2,000009,0.41935483870967744,0.7931034482758621
0ffdf0f2,000003,0.47761194029850745,0.7852760736196319
0ffdf0f2,000004,0.5,0.795774647887324
0ffdf0f2,000006,0.045454545454545456,0.7613636363636364
0ffdf0f2,000001,0.21875,0.7727272727272727
0ffdf0f2,000005,0.16363636363636364,0.8034188034188035
0ffdf0f2,000002,0.13114754098360656,0.7818930041152263
0ffdf0f2,000008,0.0,0.7769516728624535
85874722,000004,1.0,
85874722,000003,1.0,
85874722,000009,1.0,
85874722,000007,0.0,0.7794117647058824
85874722,000000,1.0,
85874722,000008,1.0,
85874722,000002,0.0,0.7757352941176471
85874722,000005,0.0,0.7977941176470589
85874722,000001,0.0,0.7647058823529411
85874722,000006,0.0,0.7573529411764706
9f5e6ae2,000007,0.0,0.7794117647058824
9f5e6ae2,000000,0.0,0.8014705882352942
9f5e6ae2,000004,0.0,0.7867647058823529
9f5e6ae2,000009,0.14516129032258066,0.7836734693877551
9f5e6ae2,000003,0.0,0.7536764705882353
9f5e6ae2,000001,0.0,0.7647058823529411
9f5e6ae2,000006,0.0,0.7573529411764706
9f5e6ae2,000002,0.0,0.7757352941176471
9f5e6ae2,000008,0.0,0.7794117647058824
9f5e6ae2,000005,0.0,0.7977941176470589
d33c7c7b,000007,0.0,0.7794117647058824
d33c7c7b,000000,0.16666666666666666,0.8008849557522124
d33c7c7b,000004,0.0,0.7859778597785978
d33c7c7b,000003,0.0,0.7536764705882353
d33c7c7b,000009,0.0,0.7712177121771218
d33c7c7b,000001,0.0,0.7647058823529411
d33c7c7b,000006,0.09090909090909091,0.719626168224299
d33c7c7b,000008,0.08333333333333333,0.7817460317460317
d33c7c7b,000002,0.01639344262295082,0.7785977859778598
d33c7c7b,000005,0.0,0.7977941176470589
7c72cf71,000002,1.0,
7c72cf71,000008,0.0,0.7794117647058824
7c72cf71,000005,0.0,0.7977941176470589
7c72cf71,000001,0.0,0.7647058823529411
7c72cf71,000006,0.0,0.7573529411764706
7c72cf71,000004,1.0,
7c72cf71,000009,0.0,0.7720588235294118
7c72cf71,000003,0.0,0.7536764705882353
7c72cf71,000007,0.0,0.7794117647058824
7c72cf71,000000,1.0,
63e5a214,000002,0.01639344262295082,0.7785977859778598
63e5a214,000008,1.0,1.0
63e5a214,000005,0.6727272727272727,0.8604651162790697
63e5a214,000001,0.0,0.762962962962963
63e5a214,000006,1.0,1.0
63e5a214,000004,0.0,0.7867647058823529
63e5a214,000009,1.0,
63e5a214,000003,0.0,0.7536764705882353
63e5a214,000007,0.0,0.7794117647058824
63e5a214,000000,0.0,0.8014705882352942
ea18a41b,000005,0.0,0.7977941176470589
ea18a41b,000008,0.0,0.7794117647058824
ea18a41b,000002,0.0,0.7757352941176471
ea18a41b,000006,1.0,
ea18a41b,000001,0.015625,0.7649253731343284
ea18a41b,000003,0.0,0.7536764705882353
ea18a41b,000009,1.0,
ea18a41b,000004,0.8275862068965517,0.7959183673469388
ea18a41b,000000,0.0,0.8014705882352942
ea18a41b,000007,1.0,
6516828c,000005,1.0,
6516828c,000002,1.0,
6516828c,000008,1.0,
6516828c,000006,0.0,0.7573529411764706
6516828c,000001,0.5625,0.821656050955414
6516828c,000009,0.7096774193548387,0.8348623853211009
6516828c,000003,0.0,0.7527675276752768
6516828c,000004,0.5,0.7751937984496124
6516828c,000000,0.0,0.8014705882352942
6516828c,000007,0.9666666666666667,0.3333333333333333
955f46cd,000004,0.0,0.7867647058823529
955f46cd,000003,1.0,
955f46cd,000009,1.0,
955f46cd,000007,1.0,
955f46cd,000000,0.0,0.8014705882352942
955f46cd,000008,1.0,
955f46cd,000002,0.0,0.7757352941176471
955f46cd,000005,0.0,0.7977941176470589
955f46cd,000001,1.0,
955f46cd,000006,1.0,
a3368166,000005,0.03636363636363636,0.7984790874524715
a3368166,000008,0.0,0.7794117647058824
a3368166,000002,0.08196721311475409,0.7862595419847328
a3368166,000006,0.0,0.7573529411764706
a3368166,000001,0.078125,0.7739463601532567
a3368166,000003,0.0,0.7536764705882353
a3368166,000009,0.08064516129032258,0.7799227799227799
a3368166,000004,0.0,0.7867647058823529
a3368166,000000,0.1111111111111111,0.813953488372093
a3368166,000007,0.1,0.7938931297709924
2a902a44,000005,0.0,0.7977941176470589
2a902a44,000008,0.0,0.7794117647058824
2a902a44,000002,0.0,0.7757352941176471
2a902a44,000006,0.0,0.7573529411764706
2a902a44,000001,0.0,0.7647058823529411
2a902a44,000003,0.0,0.7536764705882353
2a902a44,000009,1.0,
2a902a44,000004,0.0,0.7867647058823529
2a902a44,000000,0.0,0.8014705882352942
2a902a44,000007,0.0,0.7794117647058824
01b2466b,000000,0.0,0.8014705882352942
01b2466b,000007,0.0,0.7794117647058824
01b2466b,000009,1.0,
01b2466b,000003,1.0,
01b2466b,000004,0.0,0.7867647058823529
01b2466b,000006,0.0,0.7573529411764706
01b2466b,000001,0.0,0.7647058823529411
01b2466b,000005,1.0,
01b2466b,000002,0.0,0.7757352941176471
01b2466b,000008,0.0,0.7794117647058824
86e7141e,000008,0.0,0.7794117647058824
86e7141e,000002,0.0,0.7757352941176471
86e7141e,000005,0.0,0.7977941176470589
86e7141e,000001,0.0,0.7647058823529411
86e7141e,000006,0.0,0.7573529411764706
86e7141e,000004,0.0,0.7867647058823529
86e7141e,000003,0.0,0.7536764705882353
86e7141e,000009,0.0,0.7720588235294118
86e7141e,000007,0.0,0.7794117647058824
86e7141e,000000,0.0,0.8014705882352942
4d3f2dcd,000001,0.0,0.7647058823529411
4d3f2dcd,000006,1.0,1.0
4d3f2dcd,000002,0.0,0.7757352941176471
4d3f2dcd,000008,1.0,
4d3f2dcd,000005,0.0,0.7977941176470589
4d3f2dcd,000007,0.0,0.7794117647058824
4d3f2dcd,000000,1.0,
4d3f2dcd,000004,1.0,
4d3f2dcd,000009,0.0,0.7720588235294118
4d3f2dcd,000003,0.0,0.7536764705882353
7a20bb33,000001,0.625,0.8666666666666667
7a20bb33,000006,0.6515151515151515,0.847682119205298
7a20bb33,000002,0.7049180327868853,0.875
7a20bb33,000008,0.65,0.8618421052631579
7a20bb33,000005,0.23636363636363636,0.8205128205128205
7a20bb33,000007,0.48333333333333334,0.8287292817679558
7a20bb33,000000,0.5,0.8465909090909091
7a20bb33,000004,0.5172413793103449,0.8193548387096774
7a20bb33,000009,0.5,0.8315217391304348
7a20bb33,000003,0.5522388059701493,0.8181818181818182
c1751b7c,000001,1.0,
c1751b7c,000006,0.0,0.7573529411764706
c1751b7c,000008,1.0,
c1751b7c,000002,1.0,
c1751b7c,000005,1.0,
c1751b7c,000007,0.0,0.7794117647058824
c1751b7c,000000,0.0,0.8014705882352942
c1751b7c,000004,1.0,
c1751b7c,000003,0.0,0.7536764705882353
c1751b7c,000009,0.0,0.7720588235294118
af101ced,000001,1.0,
af101ced,000002,1.0,
af101ced,000000,0.0,0.8014705882352942
af101ced,000003,1.0,
171597a8,000005,0.0,0.7977941176470589
171597a8,000002,1.0,
171597a8,000006,0.0,0.7573529411764706
171597a8,000001,0.0,0.7647058823529411
171597a8,000003,1.0,
171597a8,000004,0.0,0.7867647058823529
171597a8,000000,0.0,0.8014705882352942
171597a8,000007,0.0,0.7794117647058824
63f2c8d3,000007,1.0,
63f2c8d3,000000,0.0,0.8014705882352942
63f2c8d3,000004,0.0,0.7867647058823529
63f2c8d3,000009,1.0,
63f2c8d3,000003,0.0,0.7536764705882353
63f2c8d3,000001,0.015625,0.7666666666666667
63f2c8d3,000006,1.0,
63f2c8d3,000002,0.0,0.7757352941176471
63f2c8d3,000008,0.0,0.7794117647058824
63f2c8d3,000005,0.0,0.7970479704797048
dc94db1e,000007,0.0,0.7794117647058824
dc94db1e,000000,0.0,0.8014705882352942
dc94db1e,000004,0.0,0.7867647058823529
dc94db1e,000009,1.0,
dc94db1e,000003,1.0,
dc94db1e,000001,1.0,
dc94db1e,000006,1.0,
dc94db1e,000002,0.0,0.7757352941176471
dc94db1e,000008,0.0,0.7794117647058824
dc94db1e,000005,0.0,0.7977941176470589
5684644b,000000,0.3888888888888889,0.8366336633663366
5684644b,000007,0.55,0.85
5684644b,000009,0.08064516129032258,0.7755905511811023
5684644b,000003,0.11940298507462686,0.7658730158730159
5684644b,000004,0.15517241379310345,0.776255707762557
5684644b,000006,0.2878787878787879,0.7813953488372093
5684644b,000001,0.234375,0.7966804979253111
5684644b,000005,0.8181818181818182,0.8076923076923077
5684644b,000002,1.0,1.0
5684644b,000008,0.5333333333333333,0.8453038674033149
2de87752,000001,0.984375,0.5
2de87752,000006,1.0,1.0
2de87752,000002,1.0,
2de87752,000008,1.0,
2de87752,000005,1.0,
2de87752,000007,0.0,0.7794117647058824
2de87752,000000,0.0,0.8
2de87752,000004,0.0,0.7867647058823529
2de87752,000009,1.0,
2de87752,000003,0.0,0.7536764705882353
a54079c6,000002,1.0,
a54079c6,000008,0.0,0.7794117647058824
a54079c6,000005,1.0,
a54079c6,000001,0.0,0.7647058823529411
a54079c6,000006,0.0,0.7573529411764706
a54079c6,000004,0.0,0.7867647058823529
a54079c6,000009,0.0,0.7720588235294118
a54079c6,000003,1.0,
a54079c6,000007,0.0,0.7794117647058824
a54079c6,000000,1.0,
193510e4,000009,1.0,
193510e4,000003,0.0,0.7536764705882353
193510e4,000004,0.0,0.7867647058823529
193510e4,000000,0.0,0.8014705882352942
193510e4,000007,0.0,0.7794117647058824
193510e4,000005,1.0,
193510e4,000002,0.0,0.7757352941176471
193510e4,000008,1.0,
193510e4,000006,1.0,
193510e4,000001,1.0,
cfcd4dec,000004,0.10344827586206896,0.7860082304526749
cfcd4dec,000003,0.029850746268656716,0.7430830039525692
cfcd4dec,000009,0.6774193548387096,0.7849462365591398
cfcd4dec,000007,1.0,
cfcd4dec,000000,0.5740740740740741,0.7850467289719626
cfcd4dec,000008,0.7666666666666667,0.8691588785046729
cfcd4dec,000002,0.13114754098360656,0.7871485943775101
cfcd4dec,000005,0.32727272727272727,0.8203883495145631
cfcd4dec,000001,0.0625,0.7628458498023716
cfcd4dec,000006,1.0,1.0
ee4c3fb2,000002,0.01639344262295082,0.7761194029850746
ee4c3fb2,000008,0.7166666666666667,0.864
ee4c3fb2,000005,0.34545454545454546,0.8153846153846154
ee4c3fb2,000001,0.734375,0.859504132231405
ee4c3fb2,000006,0.5757575757575758,0.834319526627219
ee4c3fb2,000004,0.5517241379310345,0.8243243243243243
ee4c3fb2,000009,0.6290322580645161,0.8466666666666667
ee4c3fb2,000003,0.746268656716418,0.8440366972477065
ee4c3fb2,000007,0.8166666666666667,0.8962264150943396
ee4c3fb2,000000,0.7592592592592593,0.8796296296296297
eb7c34ee,000007,1.0,
eb7c34ee,000000,0.0,0.8014705882352942
eb7c34ee,000004,1.0,
eb7c34ee,000003,1.0,
eb7c34ee,000009,1.0,
eb7c34ee,000001,0.0,0.7647058823529411
eb7c34ee,000006,0.9090909090909091,0.6
eb7c34ee,000008,0.0,0.7794117647058824
eb7c34ee,000002,1.0,
eb7c34ee,000005,1.0,
d2a00156,000007,0.0,0.7794117647058824
d2a00156,000000,0.0,0.8014705882352942
d2a00156,000004,1.0,
d2a00156,000009,1.0,
d2a00156,000003,0.0,0.7536764705882353
d2a00156,000001,1.0,
d2a00156,000006,0.0,0.7573529411764706
d2a00156,000002,0.0,0.7757352941176471
d2a00156,000008,1.0,
d2a00156,000005,0.0,0.7977941176470589
feeafd4c,000009,1.0,
feeafd4c,000003,0.0,0.7536764705882353
feeafd4c,000004,1.0,
feeafd4c,000000,0.0,0.8014705882352942
feeafd4c,000007,1.0,
feeafd4c,000005,1.0,
feeafd4c,000002,1.0,
feeafd4c,000008,0.0,0.7794117647058824
feeafd4c,000006,1.0,
feeafd4c,000001,0.0,0.7647058823529411
c16fa228,000005,0.0,0.7977941176470589
c16fa228,000008,0.0,0.7794117647058824
c16fa228,000002,0.0,0.7757352941176471
c16fa228,000006,0.0,0.7573529411764706
c16fa228,000001,1.0,
c16fa228,000003,1.0,
c16fa228,000009,0.0,0.7720588235294118
c16fa228,000004,1.0,
c16fa228,000000,1.0,
c16fa228,000007,0.0,0.7794117647058824
58f024a3,000005,0.0,0.7970479704797048
58f024a3,000002,1.0,
58f024a3,000008,1.0,
58f024a3,000006,1.0,1.0
58f024a3,000001,1.0,
58f024a3,000009,1.0,
58f024a3,000003,0.0,0.7536764705882353
58f024a3,000004,1.0,
58f024a3,000000,1.0,
58f024a3,000007,0.0,0.7794117647058824
e3058346,000001,0.0,0.7647058823529411
e3058346,000005,0.9090909090909091,0.8076923076923077
e3058346,000002,0.06557377049180328,0.7710843373493976
e3058346,000000,0.0,0.8014705882352942
e3058346,000003,1.0,
e3058346,000004,1.0,
3841d133,000007,0.0,0.7794117647058824
3841d133,000000,1.0,
3841d133,000004,0.1724137931034483,0.7433155080213903
3841d133,000009,0.0,0.7720588235294118
3841d133,000003,1.0,
3841d133,000001,0.0,0.7647058823529411
3841d133,000006,0.0,0.7573529411764706
3841d133,000002,0.0,0.7757352941176471
3841d133,000008,0.0,0.7794117647058824
3841d133,000005,0.0,0.7977941176470589
9115c6c9,000005,0.0,0.7977941176470589
9115c6c9,000008,1.0,
9115c6c9,000002,0.03278688524590164,0.7765151515151515
9115c6c9,000006,0.0,0.7573529411764706
9115c6c9,000001,0.0,0.7647058823529411
9115c6c9,000003,1.0,
9115c6c9,000009,1.0,
9115c6c9,000004,1.0,
9115c6c9,000000,1.0,
9115c6c9,000007,0.0,0.7785977859778598
40eec7d7,000001,1.0,
40eec7d7,000006,1.0,1.0
40eec7d7,000002,1.0,
40eec7d7,000008,0.0,0.7794117647058824
40eec7d7,000005,0.0,0.7977941176470589
40eec7d7,000007,0.0,0.7794117647058824
40eec7d7,000000,0.0,0.8014705882352942
40eec7d7,000004,1.0,
40eec7d7,000009,0.0,0.7720588235294118
40eec7d7,000003,1.0,
dba45f16,000005,1.0,
dba45f16,000002,1.0,
dba45f16,000008,1.0,
dba45f16,000006,1.0,1.0
dba45f16,000001,0.0,0.7647058823529411
dba45f16,000009,1.0,
dba45f16,000003,1.0,
dba45f16,000004,1.0,
dba45f16,000000,1.0,
dba45f16,000007,1.0,
0416a7c5,000003,1.0,
0416a7c5,000009,0.0,0.7720588235294118
0416a7c5,000004,0.0,0.7867647058823529
0416a7c5,000000,0.0,0.8014705882352942
0416a7c5,000007,0.0,0.7794117647058824
0416a7c5,000005,1.0,
0416a7c5,000008,0.0,0.7794117647058824
0416a7c5,000002,0.0,0.7757352941176471
0416a7c5,000006,0.0,0.7573529411764706
0416a7c5,000001,0.0,0.7647058823529411
61d1889c,000004,0.0,0.7867647058823529
61d1889c,000003,0.0,0.7536764705882353
61d1889c,000009,0.0,0.7720588235294118
61d1889c,000007,0.0,0.7794117647058824
61d1889c,000000,0.0,0.8014705882352942
61d1889c,000008,1.0,
61d1889c,000002,1.0,
61d1889c,000005,1.0,
61d1889c,000001,1.0,
61d1889c,000006,0.0,0.7573529411764706
74e99e25,000004,0.0,0.7867647058823529
74e99e25,000009,0.0,0.7720588235294118
74e99e25,000003,0.0,0.7536764705882353
74e99e25,000007,0.0,0.7794117647058824
74e99e25,000000,0.0,0.8014705882352942
74e99e25,000002,0.0,0.7757352941176471
74e99e25,000008,0.0,0.7794117647058824
74e99e25,000005,0.0,0.7977941176470589
74e99e25,000001,0.0,0.7647058823529411
74e99e25,000006,0.0,0.7573529411764706
147758ac,000002,0.04918032786885246,0.7786259541984732
147758ac,000008,0.016666666666666666,0.7798507462686567
147758ac,000005,0.0,0.7955390334572491
147758ac,000001,0.171875,0.7754237288135594
147758ac,000006,0.0,0.7564575645756457
147758ac,000004,0.08620689655172414,0.7913385826771654
147758ac,000009,0.5,0.7862068965517242
147758ac,000003,0.08955223880597014,0.7598425196850394
147758ac,000007,1.0,1.0
147758ac,000000,1.0,
dbf4ac73,000001,0.34375,0.8099547511312217
dbf4ac73,000006,0.0,0.7573529411764706
dbf4ac73,000008,0.0,0.7794117647058824
dbf4ac73,000002,0.0,0.7757352941176471
dbf4ac73,000005,0.0,0.7977941176470589
dbf4ac73,000007,0.0,0.7794117647058824
dbf4ac73,000000,0.0,0.8014705882352942
dbf4ac73,000004,0.0,0.7867647058823529
dbf4ac73,000003,0.0,0.7536764705882353
dbf4ac73,000009,0.0,0.7720588235294118
bfcdeb8d,000009,0.22580645161290322,0.7486910994764397
bfcdeb8d,000003,0.04477611940298507,0.7490196078431373
bfcdeb8d,000004,0.3448275862068966,0.7682926829268293
bfcdeb8d,000000,0.5740740740740741,0.8083333333333333
bfcdeb8d,000007,0.5833333333333334,0.8120300751879699
bfcdeb8d,000005,0.7818181818181819,0.8938053097345132
bfcdeb8d,000002,0.7704918032786885,0.8108108108108109
bfcdeb8d,000008,0.016666666666666666,0.76953125
bfcdeb8d,000006,0.8333333333333334,0.8493150684931506
bfcdeb8d,000001,0.25,0.7551020408163265
ef397e07,000001,1.0,
ef397e07,000006,1.0,1.0
ef397e07,000008,0.0,0.7794117647058824
ef397e07,000002,0.0,0.7757352941176471
ef397e07,000005,1.0,
ef397e07,000007,0.0,0.7794117647058824
ef397e07,000000,0.0,0.8014705882352942
ef397e07,000004,1.0,
ef397e07,000003,0.0,0.7536764705882353
ef397e07,000009,1.0,
b67fa2c4,000000,0.0,0.8014705882352942
b67fa2c4,000007,0.0,0.7794117647058824
b67fa2c4,000009,1.0,
b67fa2c4,000003,1.0,
b67fa2c4,000004,0.0,0.7867647058823529
b67fa2c4,000006,0.0,0.7573529411764706
b67fa2c4,000001,0.0,0.7647058823529411
b67fa2c4,000005,0.0,0.7977941176470589
b67fa2c4,000002,0.0,0.7757352941176471
b67fa2c4,000008,0.0,0.7794117647058824
40ea33e9,000008,0.23333333333333334,0.7051282051282052
40ea33e9,000002,0.0,0.7757352941176471
40ea33e9,000005,0.0,0.7970479704797048
40ea33e9,000001,1.0,
40ea33e9,000006,0.6515151515151515,0.7415730337078652
40ea33e9,000004,0.0,0.7867647058823529
40ea33e9,000003,0.0,0.7536764705882353
40ea33e9,000009,1.0,
40ea33e9,000007,1.0,
40ea33e9,000000,1.0,
beacf1b7,000006,1.0,1.0
beacf1b7,000001,0.0,0.7647058823529411
beacf1b7,000005,1.0,
beacf1b7,000002,0.01639344262295082,0.7752808988764045
beacf1b7,000008,1.0,
beacf1b7,000000,0.0,0.8014705882352942
beacf1b7,000007,1.0,
beacf1b7,000009,0.0,0.7720588235294118
beacf1b7,000003,0.0,0.7536764705882353
beacf1b7,000004,1.0,
a3a9c4dc,000000,1.0,
a3a9c4dc,000007,0.0,0.7794117647058824
a3a9c4dc,000009,0.08064516129032258,0.7790697674418605
a3a9c4dc,000003,0.1044776119402985,0.7619047619047619
a3a9c4dc,000004,1.0,
a3a9c4dc,000006,0.0,0.7573529411764706
a3a9c4dc,000001,0.0,0.7647058823529411
a3a9c4dc,000005,0.3090909090909091,0.8199052132701422
a3a9c4dc,000002,0.0,0.7757352941176471
a3a9c4dc,000008,0.0,0.7794117647058824
4922e7e0,000006,0.0,0.7573529411764706
4922e7e0,000001,0.0,0.7647058823529411
4922e7e0,000005,0.0,0.7977941176470589
4922e7e0,000008,0.0,0.7794117647058824
4922e7e0,000002,0.0,0.7757352941176471
4922e7e0,000000,0.0,0.8014705882352942
4922e7e0,000007,0.0,0.7794117647058824
4922e7e0,000003,0.0,0.7536764705882353
4922e7e0,000009,0.0,0.7720588235294118
4922e7e0,000004,0.0,0.7867647058823529
eb8b92f2,000005,0.9818181818181818,0.967741935483871
eb8b92f2,000002,0.3114754098360656,0.7704918032786885
eb8b92f2,000008,1.0,1.0
eb8b92f2,000006,0.8939393939393939,0.5625
eb8b92f2,000001,0.359375,0.8038277511961722
eb8b92f2,000009,0.7419354838709677,0.7922077922077922
eb8b92f2,000003,0.9701492537313433,0.8571428571428571
eb8b92f2,000004,0.6551724137931034,0.803921568627451
eb8b92f2,000000,0.2962962962962963,0.7840909090909091
eb8b92f2,000007,0.9166666666666666,0.84375
9122d736,000002,0.01639344262295082,0.7752808988764045
9122d736,000008,0.0,0.7794117647058824
9122d736,000005,0.0,0.7970479704797048
9122d736,000001,0.0,0.762962962962963
9122d736,000006,0.0,0.7564575645756457
9122d736,000004,1.0,
9122d736,000009,0.016129032258064516,0.7723880597014925
9122d736,000003,0.0,0.7527675276752768
9122d736,000007,0.0,0.7794117647058824
9122d736,000000,0.0,0.7992565055762082
fac4af2b,000006,1.0,1.0
fac4af2b,000001,0.0,0.7647058823529411
fac4af2b,000005,0.0,0.7977941176470589
fac4af2b,000008,1.0,
fac4af2b,000002,0.0,0.7757352941176471
fac4af2b,000000,0.0,0.8014705882352942
fac4af2b,000007,1.0,
fac4af2b,000003,0.0,0.7536764705882353
fac4af2b,000009,1.0,
fac4af2b,000004,0.0,0.7867647058823529
bf9d2444,000009,0.3064516129032258,0.8097345132743363
bf9d2444,000003,0.1791044776119403,0.7764227642276422
bf9d2444,000004,0.6724137931034483,0.8602941176470589
bf9d2444,000000,0.2962962962962963,0.8354978354978355
bf9d2444,000007,0.11666666666666667,0.7854251012145749
bf9d2444,000005,0.0,0.7970479704797048
bf9d2444,000002,0.639344262295082,0.8580645161290322
bf9d2444,000008,0.31666666666666665,0.8019323671497585
bf9d2444,000006,0.25757575757575757,0.7905982905982906
bf9d2444,000001,0.578125,0.8448275862068966
cc256fc1,000007,0.38333333333333336,0.7175572519083969
cc256fc1,000000,0.24074074074074073,0.7918781725888325
cc256fc1,000004,0.05172413793103448,0.7955390334572491
cc256fc1,000009,1.0,
cc256fc1,000003,0.9850746268656716,0.9166666666666666
cc256fc1,000001,0.453125,0.7965116279069767
cc256fc1,000006,0.9242424242424242,0.7727272727272727
cc256fc1,000002,0.7540983606557377,0.8
cc256fc1,000008,0.7,0.859375
cc256fc1,000005,0.9636363636363636,0.9354838709677419
26e69364,000005,1.0,1.0
26e69364,000002,0.03278688524590164,0.7686274509803922
26e69364,000008,0.8666666666666667,0.8596491228070176
26e69364,000006,1.0,
26e69364,000001,0.1875,0.7739130434782608
26e69364,000009,0.0,0.7720588235294118
26e69364,000003,0.9701492537313433,0.9130434782608695
26e69364,000004,1.0,
26e69364,000000,1.0,1.0
26e69364,000007,1.0,
3d309add,000000,1.0,1.0
3d309add,000007,1.0,
3d309add,000009,0.0,0.7720588235294118
3d309add,000003,1.0,
3d309add,000004,0.0,0.7867647058823529
3d309add,000006,1.0,
3d309add,000001,1.0,
3d309add,000005,0.0,0.7977941176470589
3d309add,000002,1.0,
3d309add,000008,0.0,0.7794117647058824
f3a7a980,000003,0.0,0.7518518518518519
f3a7a980,000009,0.0,0.7720588235294118
f3a7a980,000004,0.7068965517241379,0.8521739130434782
f3a7a980,000000,0.018518518518518517,0.8044280442804428
f3a7a980,000007,0.0,0.7794117647058824
f3a7a980,000005,1.0,
f3a7a980,000008,0.5333333333333333,0.8227848101265823
f3a7a980,000002,0.0,0.7757352941176471
f3a7a980,000006,0.12121212121212122,0.7698412698412699
f3a7a980,000001,1.0,1.0
8e6600dd,000009,1.0,
8e6600dd,000003,0.3283582089552239,0.7471910112359551
8e6600dd,000004,1.0,
8e6600dd,000000,0.2037037037037037,0.8080357142857143
8e6600dd,000007,0.016666666666666666,0.7798507462686567
8e6600dd,000005,0.0,0.7924528301886793
8e6600dd,000002,0.8688524590163934,0.7948717948717948
8e6600dd,000008,0.13333333333333333,0.7729257641921398
8e6600dd,000006,0.07575757575757576,0.7607843137254902
8e6600dd,000001,0.046875,0.7706766917293233
751edb1c,000000,1.0,
751edb1c,000007,0.0,0.7794117647058824
751edb1c,000009,1.0,
751edb1c,000003,1.0,
751edb1c,000004,1.0,
751edb1c,000006,1.0,
751edb1c,000001,0.0,0.7647058823529411
751edb1c,000005,0.0,0.7977941176470589
751edb1c,000002,1.0,
751edb1c,000008,0.0,0.7794117647058824
f27d5d5c,000005,0.0,0.7970479704797048
f27d5d5c,000008,0.0,0.7794117647058824
f27d5d5c,000002,0.0,0.7757352941176471
f27d5d5c,000006,1.0,1.0
f27d5d5c,000001,1.0,1.0
f27d5d5c,000003,0.746268656716418,0.8023255813953488
f27d5d5c,000009,0.0,0.7720588235294118
f27d5d5c,000004,0.0,0.7867647058823529
f27d5d5c,000000,1.0,
f27d5d5c,000007,0.0,0.7794117647058824
09c2b87e,000000,0.4444444444444444,0.8469387755102041
09c2b87e,000007,0.48333333333333334,0.8351063829787234
09c2b87e,000003,0.4626865671641791,0.8134715025906736
09c2b87e,000009,0.43548387096774194,0.8333333333333334
09c2b87e,000004,0.46551724137931033,0.8306010928961749
09c2b87e,000006,0.5454545454545454,0.8342541436464088
09c2b87e,000001,0.5625,0.8556701030927835
09c2b87e,000005,0.5454545454545454,0.8611111111111112
09c2b87e,000008,0.5833333333333334,0.8611111111111112
09c2b87e,000002,0.5737704918032787,0.8531073446327684
00cbbd47,000000,0.0,0.8014705882352942
00cbbd47,000007,0.0,0.7794117647058824
00cbbd47,000003,0.0,0.7536764705882353
00cbbd47,000009,1.0,
